Year,Team,Pace,ORtg,DRtg,NRtg,TS%,eFG%,TOV%,ORB%,FT/FGA
2011,New Orleans Hornets,88.7,106.2,105.2,1.0,0.537,0.501,14.4,25.1,0.22
2011,New York Knicks,95.6,110.9,110.1,0.8,0.561,0.511,13.8,24.2,0.24
2011,Milwaukee Bucks,89.8,101.6,102.5,-0.9,0.511,0.481,14.7,24.7,0.236
2011,Phoenix Suns,94.4,109.5,110.4,-0.9,0.559,0.513,13.1,23.7,0.211
2011,Atlanta Hawks,89.3,106.1,107.0,-0.9,0.542,0.495,12.3,23.4,0.211
2011,Indiana Pacers,94.7,104.8,106.0,-1.2,0.533,0.487,12.8,25.9,0.237
2011,Utah Jazz,91.0,108.1,110.1,-2.0,0.544,0.505,13.8,27.0,0.275
2011,Golden State Warriors,94.8,108.2,110.7,-2.5,0.544,0.509,14.5,26.7,0.259
2011,Los Angeles Clippers,92.8,105.3,108.7,-3.4,0.535,0.499,12.8,28.4,0.25
2011,Detroit Pistons,89.2,107.7,111.7,-4.0,0.533,0.526,13.8,27.4,0.235
2011,Charlotte Bobcats,89.6,103.4,107.8,-4.4,0.528,0.5,12.9,25.7,0.229
2011,Sacramento Kings,95.2,103.5,109.0,-5.5,0.519,0.513,13.5,29.9,0.233
2011,New Jersey Nets,89.9,103.1,109.9,-6.8,0.517,0.503,11.8,26.1,0.241
2011,Toronto Raptors,92.9,106.1,112.9,-6.8,0.533,0.522,13.0,28.2,0.251
2011,Minnesota Timberwolves,96.5,104.2,111.1,-6.9,0.526,0.514,13.1,29.6,0.251
2011,Washington Wizards,93.8,102.4,110.2,-7.8,0.513,0.512,14.4,28.0,0.249
2011,Cleveland Cavaliers,93.0,102.2,111.8,-9.6,0.518,0.524,12.7,24.2,0.211
2012,Chicago Bulls,89.1,107.4,98.3,9.1,0.523,0.45,12.8,32.6,0.175
2012,San Antonio Spurs,92.9,110.9,103.2,7.7,0.562,0.489,12.9,25.1,0.168
2012,Oklahoma City Thunder,93.0,109.8,103.2,6.6,0.567,0.465,13.0,27.8,0.207
2012,Miami Heat,91.2,106.6,100.2,6.4,0.549,0.479,15.8,26.6,0.2
2012,Philadelphia 76ers,89.7,103.9,99.2,4.7,0.511,0.46,13.5,24.4,0.192
2012,Atlanta Hawks,90.2,104.9,101.2,3.7,0.535,0.48,14.4,23.9,0.186
2012,Indiana Pacers,90.7,106.7,103.1,3.6,0.526,0.476,14.1,29.2,0.222
2012,New York Knicks,93.2,104.4,101.0,3.4,0.533,0.485,15.9,26.6,0.224
2012,Denver Nuggets,94.2,109.2,106.2,3.0,0.556,0.508,14.3,27.7,0.185
2012,Boston Celtics,90.4,101.0,98.2,2.8,0.535,0.452,14.9,19.7,0.216
2012,Los Angeles Clippers,89.2,108.5,105.7,2.8,0.533,0.492,14.2,29.5,0.245
2012,Memphis Grizzlies,90.8,104.0,101.8,2.2,0.515,0.485,16.3,29.8,0.227
2012,Los Angeles Lakers,90.5,106.0,104.4,1.6,0.534,0.476,10.7,29.1,0.158
2012,Dallas Mavericks,91.4,103.3,102.3,1.0,0.527,0.479,13.9,23.4,0.203
2012,Orlando Magic,89.0,105.0,104.1,0.9,0.533,0.488,12.9,26.5,0.19
2012,Utah Jazz,91.4,106.8,106.1,0.7,0.525,0.493,13.8,30.2,0.245
2012,Milwaukee Bucks,93.7,105.5,105.2,0.3,0.521,0.489,14.6,27.7,0.217
2012,Houston Rockets,91.7,105.5,105.2,0.3,0.529,0.49,13.8,27.5,0.21
2012,Phoenix Suns,92.6,106.2,106.5,-0.3,0.536,0.491,13.1,25.8,0.2
2012,Portland Trail Blazers,91.2,105.7,106.4,-0.7,0.531,0.504,14.1,26.3,0.199
2012,Minnesota Timberwolves,93.3,104.3,106.6,-2.3,0.524,0.491,12.2,27.5,0.187
2012,Golden State Warriors,92.3,105.4,109.1,-3.7,0.539,0.496,13.6,22.9,0.237
2012,Toronto Raptors,89.3,100.8,104.5,-3.7,0.518,0.475,12.8,25.9,0.26
2012,New Orleans Hornets,88.3,100.9,105.1,-4.2,0.517,0.485,13.5,27.5,0.218
2012,Washington Wizards,92.5,101.0,106.2,-5.2,0.508,0.492,14.2,27.3,0.229
2012,Detroit Pistons,89.2,101.0,106.3,-5.3,0.51,0.5,14.2,28.1,0.226
2012,Sacramento Kings,94.7,103.8,109.8,-6.0,0.51,0.515,13.9,29.1,0.199
2012,New Jersey Nets,90.1,102.9,109.6,-6.7,0.516,0.513,13.7,27.8,0.209
2012,Cleveland Cavaliers,91.3,101.1,108.9,-7.8,0.505,0.508,13.1,28.9,0.202
2012,Charlotte Bobcats,91.1,95.2,110.4,-15.2,0.483,0.512,12.8,23.6,0.206
2013,Oklahoma City Thunder,93.3,112.4,102.6,9.8,0.58,0.469,13.5,26.7,0.197
2013,Miami Heat,90.7,112.3,103.7,8.6,0.588,0.487,14.8,22.2,0.2
2013,Los Angeles Clippers,91.1,110.6,103.6,7.0,0.557,0.492,15.4,28.8,0.229
2013,San Antonio Spurs,94.2,108.3,101.6,6.7,0.568,0.48,13.7,20.5,0.179
2013,Denver Nuggets,95.1,110.4,105.1,5.3,0.549,0.493,14.3,31.4,0.193
2013,New York Knicks,89.8,111.1,106.3,4.8,0.55,0.508,14.8,25.6,0.216
2013,Memphis Grizzlies,88.4,104.9,100.3,4.6,0.514,0.475,15.2,31.0,0.209
2013,Indiana Pacers,90.2,104.3,99.8,4.5,0.521,0.453,12.9,30.3,0.197
2013,Houston Rockets,96.1,109.7,106.1,3.6,0.564,0.502,13.5,26.4,0.196
2013,Brooklyn Nets,88.8,108.2,106.2,2.0,0.536,0.503,13.1,30.9,0.174
2013,Los Angeles Lakers,94.4,107.8,106.6,1.2,0.548,0.496,11.9,27.0,0.163
2013,Golden State Warriors,94.5,106.4,105.5,0.9,0.545,0.486,12.4,25.4,0.211
2013,Atlanta Hawks,92.6,104.8,104.4,0.4,0.546,0.496,14.2,22.2,0.181
2013,Chicago Bulls,89.3,103.5,103.2,0.3,0.512,0.477,13.2,29.4,0.206
2013,Utah Jazz,90.9,106.7,106.8,-0.1,0.533,0.501,14.0,28.8,0.226
2013,Boston Celtics,91.7,103.1,103.3,-0.2,0.542,0.482,14.2,20.1,0.216
2013,Dallas Mavericks,94.1,105.9,106.5,-0.6,0.544,0.492,13.3,21.8,0.227
2013,Milwaukee Bucks,94.7,103.6,105.2,-1.6,0.51,0.492,14.4,27.9,0.201
2013,Toronto Raptors,90.4,105.9,107.5,-1.6,0.532,0.5,13.6,25.5,0.247
2013,Minnesota Timberwolves,92.8,102.9,105.4,-2.5,0.516,0.511,15.0,27.4,0.187
2013,Washington Wizards,92.2,100.2,103.0,-2.8,0.512,0.483,13.7,24.6,0.206
2013,Portland Trail Blazers,91.4,105.8,109.2,-3.4,0.536,0.512,12.5,25.3,0.189
2013,Philadelphia 76ers,91.0,102.0,105.7,-3.7,0.509,0.495,13.7,24.9,0.2
2013,Detroit Pistons,90.8,103.8,108.1,-4.3,0.521,0.505,13.1,28.3,0.209
2013,New Orleans Hornets,88.5,105.7,110.1,-4.4,0.528,0.52,13.1,29.2,0.208
2013,Cleveland Cavaliers,92.3,104.3,109.4,-5.1,0.514,0.523,14.4,28.1,0.225
2013,Sacramento Kings,93.6,106.2,111.4,-5.2,0.532,0.517,13.6,26.6,0.227
2013,Phoenix Suns,93.4,101.2,108.1,-6.9,0.512,0.512,14.2,27.0,0.208
2013,Orlando Magic,92.2,101.6,109.1,-7.5,0.514,0.508,11.8,25.4,0.195
2013,Charlotte Bobcats,91.5,101.5,111.5,-10.0,0.507,0.524,13.2,25.7,0.197
2014,San Antonio Spurs,95.0,110.5,102.4,8.1,0.571,0.482,12.8,22.7,0.184
2014,Los Angeles Clippers,95.9,112.1,104.8,7.3,0.567,0.484,13.8,25.0,0.222
2014,Oklahoma City Thunder,95.4,110.5,103.9,6.6,0.566,0.488,13.9,26.5,0.221
2014,Miami Heat,91.2,110.9,105.8,5.1,0.59,0.511,15.8,20.6,0.212
2014,Golden State Warriors,96.2,107.5,102.6,4.9,0.55,0.477,13.6,25.1,0.224
2014,Indiana Pacers,92.5,104.1,99.3,4.8,0.535,0.46,12.9,24.9,0.197
2014,Houston Rockets,96.3,111.0,106.3,4.7,0.571,0.489,12.5,27.4,0.193
2014,Portland Trail Blazers,94.9,111.5,107.4,4.1,0.548,0.488,10.9,28.0,0.194
2014,Toronto Raptors,91.8,108.8,105.3,3.5,0.545,0.493,14.1,27.2,0.237
2014,Phoenix Suns,95.8,109.5,106.7,2.8,0.558,0.496,13.9,26.4,0.237
2014,Minnesota Timberwolves,97.3,108.9,106.2,2.7,0.535,0.518,14.8,27.4,0.177
2014,Dallas Mavericks,93.5,111.2,108.7,2.5,0.564,0.515,14.8,24.6,0.229
2014,Chicago Bulls,90.2,102.5,100.5,2.0,0.518,0.471,13.7,27.2,0.189
2014,Memphis Grizzlies,89.9,106.3,104.6,1.7,0.529,0.497,13.8,28.3,0.199
2014,Washington Wizards,93.2,106.0,104.6,1.4,0.538,0.504,15.0,25.2,0.22
2014,Charlotte Bobcats,92.4,103.6,103.8,-0.2,0.522,0.491,12.6,21.9,0.183
2014,Atlanta Hawks,94.6,105.9,106.4,-0.5,0.554,0.51,14.0,21.0,0.196
2014,New York Knicks,90.3,108.3,109.1,-0.8,0.541,0.514,14.0,25.1,0.245
2014,Brooklyn Nets,91.4,106.7,107.7,-1.0,0.555,0.509,14.9,21.7,0.236
2014,Denver Nuggets,98.1,106.0,108.2,-2.2,0.536,0.5,12.8,27.5,0.233
2014,New Orleans Pelicans,92.2,107.2,110.1,-2.9,0.537,0.515,13.6,26.9,0.249
2014,Sacramento Kings,94.4,105.7,108.8,-3.1,0.532,0.512,12.7,27.8,0.234
2014,Cleveland Cavaliers,93.1,104.2,107.7,-3.5,0.518,0.508,13.0,27.2,0.199
2014,Detroit Pistons,94.9,105.9,109.7,-3.8,0.514,0.52,13.8,31.4,0.218
2014,Boston Celtics,93.3,102.9,107.7,-4.8,0.517,0.505,13.4,27.4,0.227
2014,Orlando Magic,93.6,101.7,107.4,-5.7,0.525,0.504,13.0,22.4,0.211
2014,Los Angeles Lakers,98.7,104.2,110.6,-6.4,0.542,0.513,12.4,20.2,0.192
2014,Utah Jazz,91.4,103.5,111.3,-7.8,0.523,0.518,12.1,25.5,0.227
2014,Milwaukee Bucks,91.8,103.0,111.8,-8.8,0.519,0.52,13.2,27.1,0.225
2014,Philadelphia 76ers,99.2,99.4,109.9,-10.5,0.51,0.524,14.9,24.8,0.244
2015,Golden State Warriors,98.3,111.6,101.4,10.2,0.571,0.47,14.3,24.1,0.217
2015,Los Angeles Clippers,94.7,112.4,105.5,6.9,0.565,0.493,13.2,22.8,0.231
2015,San Antonio Spurs,93.8,108.5,102.0,6.5,0.555,0.484,13.3,23.4,0.19
2015,Atlanta Hawks,93.9,108.9,103.1,5.8,0.563,0.492,14.9,21.4,0.185
2015,Cleveland Cavaliers,92.3,111.1,106.3,4.8,0.557,0.502,12.6,26.8,0.177
2015,Portland Trail Blazers,94.2,108.2,103.7,4.5,0.544,0.476,11.3,24.2,0.182
2015,Houston Rockets,96.5,107.0,103.4,3.6,0.548,0.486,14.6,26.8,0.208
2015,Memphis Grizzlies,92.0,105.7,102.2,3.5,0.531,0.492,14.5,24.7,0.183
2015,Toronto Raptors,92.8,111.0,107.7,3.3,0.553,0.506,13.4,25.6,0.208
2015,Chicago Bulls,92.8,107.5,104.3,3.2,0.536,0.473,11.3,27.0,0.182
2015,Dallas Mavericks,95.2,109.5,106.4,3.1,0.55,0.503,14.7,23.6,0.204
2015,Oklahoma City Thunder,95.7,107.8,105.5,2.3,0.532,0.489,12.4,28.9,0.213
2015,New Orleans Pelicans,91.4,108.2,107.3,0.9,0.537,0.496,11.7,27.1,0.195
2015,Washington Wizards,93.7,103.7,103.0,0.7,0.534,0.481,12.9,24.9,0.21
2015,Milwaukee Bucks,94.1,102.7,102.2,0.5,0.536,0.487,15.9,25.4,0.221
2015,Indiana Pacers,93.2,103.5,103.2,0.3,0.523,0.478,12.0,24.0,0.217
2015,Utah Jazz,90.4,105.1,104.9,0.2,0.531,0.491,12.8,29.1,0.199
2015,Boston Celtics,95.8,104.7,104.5,0.2,0.523,0.494,13.7,24.7,0.208
2015,Phoenix Suns,96.3,105.3,106.2,-0.9,0.537,0.497,14.0,24.5,0.221
2015,Detroit Pistons,92.8,105.3,106.4,-1.1,0.515,0.502,13.2,27.7,0.192
2015,Miami Heat,90.9,103.9,106.7,-2.8,0.54,0.505,14.2,23.2,0.213
2015,Brooklyn Nets,92.7,104.4,107.4,-3.0,0.529,0.506,12.9,23.9,0.185
2015,Charlotte Hornets,93.0,100.1,103.5,-3.4,0.498,0.487,12.0,22.1,0.188
2015,Denver Nuggets,96.1,104.5,108.2,-3.7,0.518,0.504,13.0,26.6,0.239
2015,Sacramento Kings,95.4,105.3,109.2,-3.9,0.542,0.507,11.8,26.5,0.2
2015,Orlando Magic,93.8,101.6,107.7,-6.1,0.524,0.514,13.6,23.1,0.21
2015,Los Angeles Lakers,94.0,103.4,110.6,-7.2,0.513,0.518,12.1,25.4,0.231
2015,Minnesota Timberwolves,94.4,102.9,112.2,-9.3,0.517,0.537,13.9,26.6,0.187
2015,Philadelphia 76ers,95.7,95.5,104.8,-9.3,0.494,0.497,15.2,25.5,0.225
2015,New York Knicks,91.2,99.9,110.0,-10.1,0.508,0.512,13.3,24.5,0.234
2016,San Antonio Spurs,93.8,110.3,99.0,11.3,0.564,0.477,14.1,23.0,0.182
2016,Golden State Warriors,99.3,114.5,103.8,10.7,0.593,0.479,12.6,23.5,0.208
2016,Oklahoma City Thunder,96.7,113.1,105.6,7.5,0.565,0.484,11.7,31.1,0.205
2016,Cleveland Cavaliers,93.3,110.9,104.5,6.4,0.558,0.496,12.6,25.1,0.205
2016,Toronto Raptors,92.9,110.0,105.2,4.8,0.552,0.498,12.7,24.6,0.201
2016,Los Angeles Clippers,95.8,108.3,103.8,4.5,0.556,0.48,13.8,20.1,0.222
2016,Atlanta Hawks,97.1,105.1,101.4,3.7,0.552,0.48,14.4,19.1,0.194
2016,Boston Celtics,98.5,106.8,103.6,3.2,0.531,0.487,14.6,25.1,0.231
2016,Charlotte Hornets,95.6,107.2,104.3,2.9,0.545,0.496,12.5,20.0,0.191
2016,Utah Jazz,91.0,105.9,103.9,2.0,0.54,0.495,13.5,25.9,0.21
2016,Miami Heat,93.6,106.1,104.4,1.7,0.545,0.485,12.1,23.8,0.196
2016,Indiana Pacers,96.6,104.6,102.9,1.7,0.536,0.489,14.3,23.4,0.205
2016,Portland Trail Blazers,96.0,108.8,108.0,0.8,0.548,0.503,12.1,25.9,0.225
2016,Detroit Pistons,95.1,106.1,105.5,0.6,0.522,0.504,12.5,27.0,0.196
2016,Houston Rockets,97.6,108.3,108.1,0.2,0.553,0.516,14.8,25.7,0.219
2016,Dallas Mavericks,94.3,106.7,107.0,-0.3,0.544,0.504,12.8,20.6,0.198
2016,Washington Wizards,98.5,105.3,105.8,-0.5,0.544,0.515,14.6,20.6,0.218
2016,Chicago Bulls,95.7,105.0,106.5,-1.5,0.526,0.485,10.7,24.5,0.182
2016,Orlando Magic,96.0,105.1,106.8,-1.7,0.533,0.513,13.8,23.1,0.215
2016,Sacramento Kings,100.0,106.0,108.4,-2.4,0.546,0.521,14.0,23.9,0.202
2016,Memphis Grizzlies,93.3,105.4,107.8,-2.4,0.524,0.518,15.2,25.3,0.251
2016,New York Knicks,93.4,104.6,107.6,-3.0,0.527,0.487,10.5,23.7,0.204
2016,Denver Nuggets,95.7,105.6,108.9,-3.3,0.531,0.515,12.6,25.8,0.216
2016,Minnesota Timberwolves,95.2,106.5,110.1,-3.6,0.549,0.524,13.6,24.3,0.2
2016,New Orleans Pelicans,96.8,105.6,109.5,-3.9,0.537,0.523,12.7,21.2,0.225
2016,Milwaukee Bucks,94.2,104.3,108.7,-4.4,0.537,0.51,14.2,24.9,0.221
2016,Phoenix Suns,98.5,102.2,109.0,-6.8,0.526,0.523,13.5,25.4,0.237
2016,Brooklyn Nets,95.2,103.2,110.9,-7.7,0.527,0.534,13.1,24.1,0.176
2016,Los Angeles Lakers,95.6,101.6,111.6,-10.0,0.509,0.523,11.6,23.1,0.202
2016,Philadelphia 76ers,97.9,98.8,109.2,-10.4,0.519,0.51,13.5,20.6,0.24
2017,Golden State Warriors,99.8,115.6,104.0,11.6,0.597,0.486,13.5,22.8,0.198
2017,San Antonio Spurs,94.2,111.1,103.5,7.6,0.564,0.492,13.5,24.0,0.192
2017,Houston Rockets,100.0,114.7,109.0,5.7,0.583,0.519,13.2,24.6,0.194
2017,Toronto Raptors,94.7,112.3,107.8,4.5,0.561,0.507,13.5,25.0,0.223
2017,Los Angeles Clippers,96.1,112.7,108.2,4.5,0.574,0.506,12.1,21.5,0.211
2017,Utah Jazz,91.6,109.6,105.3,4.3,0.563,0.493,11.8,23.2,0.195
2017,Cleveland Cavaliers,96.2,113.6,110.3,3.3,0.58,0.516,11.4,21.9,0.174
2017,Boston Celtics,96.8,111.2,108.4,2.8,0.567,0.503,12.6,21.2,0.223
2017,Washington Wizards,97.4,111.2,109.3,1.9,0.564,0.524,13.8,24.1,0.213
2017,Miami Heat,95.2,107.8,106.7,1.1,0.541,0.496,12.6,24.2,0.22
2017,Oklahoma City Thunder,97.8,108.3,107.5,0.8,0.54,0.511,12.5,27.9,0.218
2017,Memphis Grizzlies,92.3,107.7,107.1,0.6,0.535,0.506,13.6,24.8,0.256
2017,Denver Nuggets,98.3,113.2,112.7,0.5,0.568,0.532,10.9,27.3,0.194
2017,Chicago Bulls,95.3,107.4,107.0,0.4,0.53,0.507,12.4,27.0,0.169
2017,Charlotte Hornets,95.7,108.8,108.6,0.2,0.547,0.523,12.1,19.9,0.164
2017,Indiana Pacers,95.9,108.6,108.8,-0.2,0.558,0.512,13.6,21.2,0.225
2017,Milwaukee Bucks,94.5,109.1,109.3,-0.2,0.565,0.518,13.6,21.5,0.215
2017,Portland Trail Blazers,96.7,110.3,110.8,-0.5,0.559,0.508,11.6,23.0,0.241
2017,Atlanta Hawks,97.4,104.9,105.7,-0.8,0.541,0.507,13.8,23.6,0.179
2017,Detroit Pistons,95.0,106.0,107.1,-1.1,0.521,0.516,12.1,24.1,0.197
2017,Minnesota Timberwolves,94.6,110.8,112.0,-1.2,0.555,0.535,13.2,27.2,0.212
2017,New Orleans Pelicans,98.0,105.2,107.4,-2.2,0.539,0.509,12.4,18.5,0.177
2017,Dallas Mavericks,92.2,105.6,108.8,-3.2,0.541,0.529,14.4,18.1,0.218
2017,New York Knicks,96.0,107.7,111.5,-3.8,0.534,0.511,11.7,26.6,0.214
2017,Sacramento Kings,94.9,107.3,111.3,-4.0,0.556,0.528,12.9,21.0,0.227
2017,Phoenix Suns,100.3,106.6,112.2,-5.6,0.538,0.525,13.1,26.0,0.264
2017,Philadelphia 76ers,98.5,103.2,108.9,-5.7,0.539,0.512,13.5,22.4,0.234
2017,Brooklyn Nets,101.3,104.1,110.7,-6.6,0.551,0.513,11.6,19.6,0.212
2017,Orlando Magic,96.8,103.7,110.5,-6.8,0.524,0.523,11.9,21.6,0.201
2017,Los Angeles Lakers,98.5,106.0,113.0,-7.0,0.537,0.542,13.0,25.0,0.213
2018,Houston Rockets,97.6,114.7,106.1,8.6,0.59,0.521,13.4,21.3,0.171
2018,Toronto Raptors,97.4,113.8,105.9,7.9,0.575,0.501,13.0,23.0,0.212
2018,Golden State Warriors,99.6,113.6,107.7,5.9,0.603,0.504,12.6,21.0,0.186
2018,Utah Jazz,95.7,108.4,103.9,4.5,0.564,0.506,14.0,21.5,0.19
2018,Philadelphia 76ers,99.8,109.5,105.0,4.5,0.568,0.492,12.6,25.3,0.218
2018,Boston Celtics,96.0,107.6,103.9,3.7,0.552,0.495,13.0,21.5,0.191
2018,Oklahoma City Thunder,96.7,110.7,107.2,3.5,0.546,0.525,14.7,27.7,0.193
2018,San Antonio Spurs,95.0,107.9,104.8,3.1,0.543,0.507,13.2,23.7,0.17
2018,Portland Trail Blazers,96.5,109.1,106.4,2.7,0.549,0.503,11.7,23.3,0.193
2018,Minnesota Timberwolves,96.0,113.4,111.1,2.3,0.566,0.539,13.9,24.4,0.189
2018,Denver Nuggets,96.8,112.5,111.0,1.5,0.57,0.539,12.6,25.7,0.173
2018,Indiana Pacers,96.0,109.5,108.1,1.4,0.557,0.527,14.2,22.7,0.174
2018,New Orleans Pelicans,100.5,109.6,108.3,1.3,0.573,0.513,12.5,20.0,0.175
2018,Cleveland Cavaliers,98.0,112.9,111.9,1.0,0.584,0.54,12.2,20.1,0.166
2018,Washington Wizards,96.6,109.3,108.7,0.6,0.56,0.522,13.6,23.5,0.212
2018,Miami Heat,95.6,106.8,106.3,0.5,0.551,0.507,13.1,21.5,0.215
2018,Charlotte Hornets,98.4,109.4,109.1,0.3,0.549,0.532,12.4,22.2,0.165
2018,Los Angeles Clippers,98.7,110.3,110.2,0.1,0.564,0.52,12.6,23.5,0.203
2018,Detroit Pistons,96.2,107.2,107.3,-0.1,0.543,0.524,13.7,22.7,0.172
2018,Milwaukee Bucks,96.3,109.8,110.1,-0.3,0.571,0.528,14.2,20.4,0.22
2018,Los Angeles Lakers,100.3,106.5,108.0,-1.5,0.548,0.514,12.5,23.6,0.19
2018,Dallas Mavericks,95.6,106.3,109.5,-3.2,0.544,0.532,12.8,18.0,0.193
2018,New York Knicks,96.8,107.1,110.7,-3.6,0.544,0.522,12.1,24.1,0.208
2018,Brooklyn Nets,98.9,106.9,110.6,-3.7,0.551,0.517,11.0,21.0,0.201
2018,Orlando Magic,98.1,105.2,110.1,-4.9,0.545,0.525,12.8,20.0,0.187
2018,Atlanta Hawks,98.3,105.0,110.6,-5.6,0.547,0.536,13.6,21.1,0.183
2018,Memphis Grizzlies,94.9,104.5,111.0,-6.5,0.539,0.529,13.8,22.4,0.256
2018,Chicago Bulls,98.3,103.8,110.9,-7.1,0.529,0.542,12.4,20.6,0.184
2018,Sacramento Kings,94.9,103.7,111.1,-7.4,0.529,0.542,13.5,21.5,0.199
2018,Phoenix Suns,100.3,103.5,112.9,-9.4,0.532,0.533,11.9,22.5,0.212
2019,Milwaukee Bucks,103.3,113.8,105.2,8.6,0.583,0.503,11.5,20.8,0.162
2019,Golden State Warriors,100.9,115.9,109.5,6.4,0.596,0.508,11.7,22.5,0.205
2019,Toronto Raptors,100.2,113.1,107.1,6.0,0.579,0.509,13.1,21.9,0.19
2019,Utah Jazz,100.3,110.9,105.7,5.2,0.572,0.507,12.4,22.9,0.189
2019,Houston Rockets,97.9,115.5,110.7,4.8,0.581,0.525,13.4,22.8,0.21
2019,Boston Celtics,99.6,112.2,107.8,4.4,0.567,0.514,13.4,21.6,0.198
2019,Portland Trail Blazers,99.1,114.7,110.5,4.2,0.568,0.516,11.0,26.6,0.195
2019,Denver Nuggets,97.7,113.0,108.9,4.1,0.558,0.521,12.3,26.6,0.194
2019,Indiana Pacers,98.1,109.9,106.5,3.4,0.561,0.516,14.1,21.9,0.184
2019,Oklahoma City Thunder,102.8,110.3,107.0,3.3,0.545,0.523,14.4,26.0,0.206
2019,Philadelphia 76ers,101.6,112.6,110.0,2.6,0.574,0.512,11.1,24.5,0.206
2019,San Antonio Spurs,98.3,112.9,111.2,1.7,0.572,0.528,11.0,21.0,0.17
2019,Los Angeles Clippers,101.7,112.4,111.5,0.9,0.575,0.514,11.4,22.0,0.224
2019,Orlando Magic,98.1,108.9,108.1,0.8,0.55,0.515,11.8,22.0,0.186
2019,Brooklyn Nets,100.8,109.6,109.7,-0.1,0.556,0.512,11.6,23.8,0.19
2019,Detroit Pistons,97.4,109.0,109.2,-0.2,0.544,0.526,12.8,24.8,0.211
2019,Miami Heat,98.2,107.3,107.6,-0.3,0.542,0.51,12.7,24.8,0.201
2019,Sacramento Kings,103.1,110.4,111.5,-1.1,0.554,0.533,13.6,23.1,0.207
2019,Charlotte Hornets,98.7,111.4,112.5,-1.1,0.554,0.538,12.1,21.7,0.179
2019,New Orleans Pelicans,103.3,111.4,112.6,-1.2,0.563,0.532,11.6,24.1,0.193
2019,Dallas Mavericks,99.0,109.4,110.7,-1.3,0.555,0.522,11.6,22.7,0.191
2019,Minnesota Timberwolves,100.2,111.4,112.9,-1.5,0.552,0.538,12.9,24.6,0.19
2019,Los Angeles Lakers,103.2,107.8,109.5,-1.7,0.554,0.516,12.2,22.2,0.192
2019,Memphis Grizzlies,96.6,106.1,108.8,-2.7,0.548,0.521,13.9,20.0,0.232
2019,Washington Wizards,101.4,111.1,113.9,-2.8,0.567,0.546,13.5,21.3,0.199
2019,Atlanta Hawks,103.9,108.1,113.9,-5.8,0.555,0.541,12.8,24.7,0.237
2019,Chicago Bulls,99.0,104.8,113.2,-8.4,0.541,0.541,11.9,19.4,0.188
2019,New York Knicks,99.6,104.5,113.7,-9.2,0.529,0.533,11.7,22.1,0.203
2019,Phoenix Suns,100.5,105.9,115.1,-9.2,0.552,0.545,13.5,20.5,0.236
2019,Cleveland Cavaliers,96.6,107.7,117.6,-9.9,0.54,0.564,11.5,23.7,0.181
2020,Milwaukee Bucks,105.1,112.4,102.9,9.5,0.583,0.489,12.0,20.7,0.178
2020,Boston Celtics,99.5,113.3,107.0,6.3,0.57,0.509,13.5,23.9,0.215
2020,Los Angeles Clippers,101.5,113.9,107.6,6.3,0.577,0.506,12.2,23.5,0.206
2020,Toronto Raptors,100.9,111.1,105.0,6.1,0.574,0.502,14.6,21.3,0.202
2020,Los Angeles Lakers,100.9,112.0,106.3,5.7,0.573,0.515,14.1,24.5,0.205
2020,Dallas Mavericks,99.3,116.7,111.7,5.0,0.581,0.525,10.6,23.2,0.175
2020,Miami Heat,98.3,112.5,109.5,3.0,0.587,0.523,12.6,20.3,0.213
2020,Houston Rockets,103.7,112.9,110.1,2.8,0.578,0.529,13.7,21.0,0.197
2020,Utah Jazz,98.6,112.3,109.9,2.4,0.585,0.518,11.1,21.6,0.185
2020,Philadelphia 76ers,99.0,111.3,109.0,2.3,0.566,0.523,12.5,23.9,0.214
2020,Denver Nuggets,97.1,113.1,111.0,2.1,0.567,0.533,12.9,24.8,0.198
2020,Indiana Pacers,98.9,110.0,108.0,2.0,0.565,0.511,13.0,20.0,0.192
2020,Oklahoma City Thunder,98.8,110.8,108.8,2.0,0.573,0.518,12.6,19.3,0.173
2020,Phoenix Suns,101.3,111.7,111.4,0.3,0.576,0.539,13.7,22.2,0.221
2020,Brooklyn Nets,101.4,108.9,109.5,-0.6,0.554,0.511,11.0,23.2,0.187
2020,Orlando Magic,98.6,108.5,109.5,-1.0,0.544,0.535,13.2,22.3,0.176
2020,San Antonio Spurs,100.5,112.4,113.5,-1.1,0.572,0.542,11.7,20.1,0.193
2020,Memphis Grizzlies,102.8,109.2,110.3,-1.1,0.561,0.521,12.7,23.0,0.217
2020,Portland Trail Blazers,100.7,113.7,114.8,-1.1,0.57,0.53,11.2,22.4,0.208
2020,New Orleans Pelicans,103.7,110.7,111.9,-1.2,0.568,0.532,12.4,24.2,0.212
2020,Sacramento Kings,98.9,110.2,112.2,-2.0,0.566,0.543,13.6,21.9,0.225
2020,Chicago Bulls,99.7,106.7,109.8,-3.1,0.547,0.546,16.3,22.8,0.239
2020,Detroit Pistons,97.6,109.0,112.7,-3.7,0.561,0.541,12.7,22.6,0.186
2020,Minnesota Timberwolves,103.4,108.1,112.2,-4.1,0.551,0.541,13.2,22.1,0.218
2020,Washington Wizards,102.7,110.9,115.5,-4.6,0.562,0.558,13.9,22.2,0.231
2020,New York Knicks,98.6,106.5,113.0,-6.5,0.531,0.541,12.4,25.8,0.224
